attributeName	attributeDefinition	class	unit	dateTimeFormatString	missingValueCode	missingValueCodeExplanation
CMLPERC_LC	Cumulative % Particle Size Class >= 128 and < 181 mm large cobble	numeric	dimensionless	NA	-999	Missing value
HSGMPERC_LC	Histogram % Particle Size Class >= 128 and < 181 mm large cobble	numeric	dimensionless	NA	-999	Missing value
CT_LCX	Count Particle Size Class >= 181 and < 256 mm large cobble	numeric	dimensionless	NA	-999	Missing value
CMLPERC_LCX	Cumulative % Particle Size Class >= 181 and < 256 mm large cobble	numeric	dimensionless	NA	-999	Missing value
HSGMPERC_LCX	Histogram % Particle Size Class >= 181 and < 256 mm large cobble	numeric	dimensionless	NA	-999	Missing value
CT_SB	Count Particle Size Class >= 256 and < 362 mm small boulder	numeric	dimensionless	NA	-999	Missing value
CMLPERC_SB	Cumulative % Particle Size Class >= 256 and < 362 mm small boulder	numeric	dimensionless	NA	-999	Missing value
HSGMPERC_SB	Histogram % Particle Size Class >= 256 and < 362 mm small boulder	numeric	dimensionless	NA	-999	Missing value
CT_SBX	Count Particle Size Class >= 362 and < 512 mm small boulder	numeric	dimensionless	NA	-999	Missing value
CMLPERC_SBX	Cumulative % Particle Size Class >= 362 and < 512 mm small boulder	numeric	dimensionless	NA	-999	Missing value
HSGMPERC_SBX	Histogram % Particle Size Class >= 362 and < 512 mm small boulder	numeric	dimensionless	NA	-999	Missing value
CT_MB	Count Particle Size Class >= 512 and < 1024 mm medium boulder	numeric	dimensionless	NA	-999	Missing value
CMLPERC_MB	Cumulative % Particle Size Class >= 512 and < 1024 mm medium boulder	numeric	dimensionless	NA	-999	Missing value
HSGMPERC_MB	Histogram % Particle Size Class >= 512 and < 1024 mm medium boulder	numeric	dimensionless	NA	-999	Missing value
CT_LB	Count Particle Size Class >= 1024 and < 2048 mm large boulder	numeric	dimensionless	NA	-999	Missing value
CMLPERC_LB	Cumulative % Particle Size Class >= 1024 and < 2048 mm large boulder	numeric	dimensionless	NA	-999	Missing value
HSGMPERC_LB	Histogram % Particle Size Class >= 1024 and < 2048 mm large boulder	numeric	dimensionless	NA	-999	Missing value
CT_VLB	Count Particle Size Class >= 2048 and < 4096 mm very large boulder	numeric	dimensionless	NA	-999	Missing value
CMLPERC_VLB	Cumulative % Particle Size Class >= 2048 and < 4096 mm very large boulder	numeric	dimensionless	NA	-999	Missing value
HSGMPERC_VLB	Histogram % Particle Size Class >= 2048 and < 4096 mm very large boulder	numeric	dimensionless	NA	-999	Missing value
CT_BED	Count Particle Size Class >= 4096 bedrock	numeric	dimensionless	NA	-999	Missing value
T_PARTICLES	Total No. Particles for pebble count	numeric	dimensionless	NA	-999	Missing value
F_D16_MM	Final (d16) mm	numeric	millimeter	NA	-999	Missing value
F_D16_NA	Final (d16) Class Name	categorical	NA	NA	-999	Missing value
F_D50_MM	Final (d50) mm	numeric	millimeter	NA	-999	Missing value
F_D50_NA	Final (d50) Class Name	categorical	NA	NA	-999	Missing value
F_D84_MM	Final (d84) mm	numeric	millimeter	NA	-999	Missing value
F_D84_NA	Final (d84) Class Name	categorical	NA	NA	-999	Missing value
T1_CRITMM	Test (1) Criterion (mm)	numeric	millimeter	NA	-999	Missing value
T1_TAILS	Test (1) Tails	numeric	dimensionless	NA	-999	Missing value
T1_ALPHA	Test (1) Alpha	numeric	dimensionless	NA	-999	Missing value
T1_PVRS	Test (1) P-value (Real-stats)	numeric	dimensionless	NA	-999	Missing value
